McMahon_6-27-18
Element	Method	Eval Date	Mass coefficient.	Mg	Mg	Mg	Mg	Al	Al	Al	Al	Si	Si	Si	Si	P	P	P	P	S	S	S	S	Cl	Cl	Cl	Cl	K	K	K	K	Ca	Ca	Ca	Ca	Ti	Ti	Ti	Ti	Mn	Mn	Mn	Mn	Fe	Fe	Fe	Fe	Cu	Cu	Cu	Cu	Zn	Zn	Zn	Zn	Sr	Sr	Sr	Sr	Zr	Zr	Zr	Zr	Nb	Nb	Nb	Nb	Mo	Mo	Mo	Mo	Pb	Pb	Pb	Pb	
Dimension			cm²/g	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	%	Abs. Error ( %)	Norm. Int.	%	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	µg/g	Abs. Error ( µg/g)	Norm. Int.	µg/g	
It.N.4.60-100.16	TQ Powders	7/9/2018 3:58:21 PM	10.7838	0.0969	0.0034	6.1689	0.011	23.26	0.05	1272.8997	0.00001	10.11	0.02	975.4208	0.0014	0.01738	0.00045	9.9617	0.0014	0.02984	0.00060	13.0737	0.00055	0.00549	0.00027	5.8560	0.00057	0.02418	0.00030	71.4948	0.00031	0.00242	0.00006	26.8557	0.00021	14740	10	16306.3278	0.1	76.1	0.5	273.7946	0.4	53590	50	36033.9849	0.1	1.4	0.7	2.1886	0.9	22.4	0.5	48.8041	0.6	18.2	0.2	195.8075	0.3	615.6	1.8	1097.6142	0.1	56.5	0.6	99.0630	0.9	7.2	0.4	18.5453	1.2	7.5	0.7	18.7292	0.7	
It.N.3.60-100.16	TQ Powders	7/9/2018 4:13:06 PM	11.2149	0.01203	0.00056	4.9635	0.011	23.87	0.05	1271.3019	0.00001	9.627	0.022	906.6576	0.0016	0.01361	0.00037	9.2333	0.0014	0.02254	0.00056	9.7890	0.00059	0.00250	0.00021	3.4690	0.00057	0.02144	0.00030	62.6188	0.00032	0.00823	0.00012	57.0589	0.00021	15390	10	16785.8593	0.1	75.3	0.5	266.8839	0.4	57980	50	38224.1553	0.1	9.2	0.7	13.5354	1.0	21.5	0.5	45.0912	0.7	18.0	0.2	186.5417	0.3	639.7	1.9	1104.7246	0.1	59.1	0.7	100.9575	0.9	6.6	0.4	17.0071	1.3	8.4	0.7	20.0614	0.7	
It.N.4.40-60.16	TQ Powders	7/9/2018 4:27:38 PM	11.4037	0.0969	0.0034	6.0272	0.012	24.55	0.05	1211.6877	0.00001	10.66	0.02	941.0307	0.0015	0.01614	0.00044	9.0612	0.0015	0.02807	0.00062	11.3869	0.00059	0.00318	0.00024	3.8410	0.00059	0.02337	0.00030	63.9901	0.00032	0.00097	0.00003	19.5322	0.00022	15080	10	15473.0791	0.1	76.4	0.5	256.1351	0.4	55090	50	34229.2424	0.1	3.4	0.7	4.8521	0.9	22.0	0.5	44.9197	0.6	17.6	0.2	178.4861	0.3	614.5	1.9	1028.9362	0.1	58.6	0.7	96.6476	0.9	6.5	0.4	16.3157	1.3	8.4	0.7	19.4317	0.7	
It.N.3.40-60.16	TQ Powders	7/9/2018 4:42:24 PM	10.5389	0.0836	0.0030	6.0002	0.011	22.55	0.04	1254.1417	0.00001	10.82	0.02	1063.4445	0.0013	0.01584	0.00041	9.8564	0.0014	0.03165	0.00061	13.9319	0.00053	0.00483	0.00028	5.3563	0.00056	0.02525	0.00030	75.0194	0.00030	0.00170	0.00005	23.6223	0.00021	14460	10	16076.4596	0.1	75.0	0.5	271.7138	0.4	50770	50	34446.4607	0.1	2.0	0.7	3.1918	1.0	23.1	0.5	51.3483	0.7	18.2	0.2	201.2970	0.3	618.8	1.8	1127.3002	0.1	55.3	0.6	99.1334	0.9	6.4	0.4	17.2030	1.2	6.9	0.7	17.6082	0.7	
It.N.4.20-40.16	TQ Powders	7/9/2018 4:57:09 PM	10.2798	0.1091	0.0038	6.4078	0.011	21.76	0.04	1243.0989	0.00001	9.709	0.022	984.9680	0.0014	0.02474	0.00058	11.4462	0.0013	0.04168	0.00066	19.1136	0.00049	0.00777	0.00030	7.9557	0.00055	0.02601	0.00030	80.6912	0.00029	0.00260	0.00006	29.3571	0.00020	13870	10	16117.8379	0.1	73.4	0.5	277.9047	0.4	51100	50	36056.2783	0.1	7.2	0.7	11.6224	0.9	20.8	0.5	47.4480	0.7	17.2	0.2	193.5175	0.3	579.9	1.7	1066.9629	0.1	55.8	0.6	100.5027	0.8	6.5	0.4	17.4662	1.2	7.9	0.7	20.6800	0.7	
It.N.3.20-40.16	TQ Powders	7/9/2018 5:11:55 PM	10.5175	0.1142	0.0039	6.4455	0.011	22.37	0.04	1250.0548	0.00001	9.679	0.022	959.4454	0.0014	0.01920	0.00048	10.3540	0.0014	0.04225	0.00068	19.0029	0.00051	0.00838	0.00031	8.3293	0.00056	0.02509	0.00030	76.4060	0.00030	0.00221	0.00006	27.3308	0.00020	14050	10	16024.4741	0.1	74.3	0.5	276.1008	0.4	52760	50	36504.6447	0.1	8.3	0.7	13.0339	1.0	20.4	0.5	45.4975	0.7	16.9	0.2	186.3796	0.3	596.5	1.8	1086.0093	0.1	55.3	0.6	99.0583	0.9	7.0	0.4	18.4236	1.2	8.4	0.7	21.4494	0.7	
It.N.2.20-40.16	TQ Powders	7/9/2018 5:26:43 PM	10.4030	0.0921	0.0032	6.1119	0.011	22.17	0.04	1227.2774	0.00001	10.72	0.02	1055.5137	0.0012	0.02076	0.00051	10.4468	0.0014	0.03842	0.00065	16.9884	0.00051	0.00748	0.00030	7.4761	0.00056	0.02709	0.00031	80.8016	0.00030	0.00260	0.00007	27.8655	0.00021	13900	10	15540.4586	0.1	74.7	0.5	272.6778	0.4	49620	50	33839.2465	0.1	4.2	0.7	6.7037	0.9	22.4	0.5	50.4282	0.6	17.1	0.2	190.3313	0.3	579.8	1.7	1062.5966	0.1	54.0	0.6	97.1879	0.9	5.9	0.4	16.1521	1.2	8.6	0.7	21.9998	0.6	
It.N.1.20-40.16	TQ Powders	7/9/2018 5:41:30 PM	10.4837	0.0951	0.0034	6.1682	0.011	22.77	0.04	1267.5378	0.00001	10.48	0.02	1028.1193	0.0013	0.01933	0.00047	10.5311	0.0014	0.03446	0.00063	15.2154	0.00052	0.00395	0.00026	4.6672	0.00056	0.02593	0.00030	77.3079	0.00030	0.00160	0.00005	22.9076	0.00021	14260	10	15911.8958	0.1	72.3	0.5	262.7775	0.4	50450	50	34364.5109	0.1	8.6	0.7	13.5604	0.9	21.4	0.5	47.8603	0.7	17.6	0.2	194.8180	0.3	616.3	1.8	1123.4959	0.1	55.5	0.6	99.6666	0.9	6.7	0.4	17.8157	1.2	7.4	0.7	18.9713	0.7	
It.N.1.60-100.16	TQ Powders	7/9/2018 5:56:17 PM	10.9268	0.1050	0.0036	6.2439	0.011	23.56	0.05	1257.3437	0.00001	10.44	0.02	985.0062	0.0014	0.01373	0.00036	9.4292	0.0014	0.02319	0.00056	9.9971	0.00057	0.00369	0.00025	4.3690	0.00056	0.02388	0.00030	69.1030	0.00031	0.00109	0.00004	20.8117	0.00021	15160	10	16405.4342	0.1	74.9	0.5	263.8605	0.4	53350	50	35074.5923	0.1	3.2	0.7	4.8041	0.9	24.1	0.5	51.7720	0.7	18.8	0.2	199.8008	0.3	646.6	1.9	1137.2452	0.1	59.8	0.7	103.5438	0.9	7.2	0.4	18.4408	1.3	8.1	0.7	19.9651	0.7	
It.E2.1.20-40.16	TQ Powders	7/9/2018 6:11:02 PM	12.0755	0.0886	0.0033	6.0206	0.012	22.12	0.05	1189.4761	0.00064	9.048	0.022	883.9132	0.0018	0.02952	0.00072	11.4552	0.0015	0.02911	0.00063	13.0309	0.00062	0.00344	0.00024	4.2912	0.00060	0.02173	0.00029	65.6184	0.00031	0.01404	0.00015	92.2269	0.00021	14750	10	16638.5661	0.1	100.9	0.5	369.3148	0.4	73170	70	49379.6317	0.1	5.3	0.8	7.2827	1.1	17.4	0.5	34.1280	0.8	16.1	0.2	154.8961	0.3	572.8	1.8	933.5690	0.1	52.8	0.7	85.2909	0.9	7.9	0.5	18.7798	1.3	12.1	0.8	26.8452	0.8	
It.E2.2.20-40.16	TQ Powders	7/9/2018 6:25:46 PM	12.5578	0.0774	0.0030	5.8164	0.013	22.66	0.05	1163.4977	0.00084	9.133	0.022	858.3265	0.0019	0.03061	0.00074	11.4866	0.0016	0.02947	0.00064	12.7098	0.00065	0.00379	0.00025	4.4755	0.00062	0.02234	0.00030	65.2655	0.00032	0.00806	0.00012	61.0558	0.00021	14840	10	16210.1048	0.1	104.5	0.5	371.1312	0.4	77120	70	50300.6182	0.1	6.3	0.8	8.3938	1.1	22.0	0.6	41.2766	0.8	15.8	0.2	145.6055	0.3	597.9	1.9	937.3348	0.1	53.3	0.7	83.0654	1.0	7.6	0.5	17.6878	1.3	11.0	0.9	23.4009	0.8	
It.E2.4.60-100.16	TQ Powders	7/9/2018 6:40:27 PM	12.4703	0.0673	0.0026	5.7051	0.012	22.93	0.05	1202.3813	0.00048	8.611	0.021	819.2091	0.0020	0.02518	0.00065	10.4049	0.0015	0.02076	0.00058	9.1770	0.00067	0.00204	0.00020	3.1380	0.00061	0.02076	0.00029	61.7292	0.00032	0.00419	0.00008	42.7665	0.00021	15270	10	16946.7587	0.1	104.9	0.5	377.2328	0.4	77080	70	51005.9526	0.1	6.7	0.8	8.9370	1.1	18.5	0.5	35.0366	0.8	15.9	0.2	147.9451	0.3	579.3	1.9	916.5045	0.1	52.2	0.7	82.1394	1.0	7.2	0.4	17.0542	1.3	11.0	0.9	23.6946	0.8	
